Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, load_model=None, lstm_num_hidden=512, lstm_num_layers=2, max_epochs=5, max_norm=5.0, plot=False, print_every=100, sample_every=1000, seq_length=30, summary_path='./summaries/', train=True, train_steps=42000, txt_file='./assets/book_NL_darwin_reis_om_de_wereld.txt')
Device: cuda
Txt file: ./assets/book_NL_darwin_reis_om_de_wereld.txt
Initialize dataset with 1366815 characters, 115 unique.
[2020-11-28 01:08] EPOCH 0 Train Step 0099/42000, Batch Size = 64,                         Examples/Sec = 5937.66, Accuracy = 0.31, Loss = 2.466
[2020-11-28 01:12] EPOCH 0 Train Step 17699/42000, Batch Size = 64,                         Examples/Sec = 6202.58, Accuracy = 0.59, Loss = 1.328
[2020-11-28 01:12] EPOCH 0 Train Step 17799/42000, Batch Size = 64,                         Examples/Sec = 5545.16, Accuracy = 0.59, Loss = 1.268
[2020-11-28 01:12] EPOCH 0 Train Step 17899/42000, Batch Size = 64,                         Examples/Sec = 6217.53, Accuracy = 0.60, Loss = 1.264
[2020-11-28 01:12] EPOCH 0 Train Step 17999/42000, Batch Size = 64,                         Examples/Sec = 5968.02, Accuracy = 0.61, Loss = 1.294
[2020-11-28 01:12] EPOCH 0 Train Step 18099/42000, Batch Size = 64,                         Examples/Sec = 6214.22, Accuracy = 0.59, Loss = 1.299
[2020-11-28 01:12] EPOCH 0 Train Step 18199/42000, Batch Size = 64,                         Examples/Sec = 5959.67, Accuracy = 0.59, Loss = 1.302
[2020-11-28 01:12] EPOCH 0 Train Step 18299/42000, Batch Size = 64,                         Examples/Sec = 5894.89, Accuracy = 0.60, Loss = 1.316
[2020-11-28 01:12] EPOCH 0 Train Step 18399/42000, Batch Size = 64,                         Examples/Sec = 5392.44, Accuracy = 0.61, Loss = 1.245
[2020-11-28 01:12] EPOCH 0 Train Step 18499/42000, Batch Size = 64,                         Examples/Sec = 6050.34, Accuracy = 0.60, Loss = 1.290
[2020-11-28 01:12] EPOCH 0 Train Step 18599/42000, Batch Size = 64,                         Examples/Sec = 5674.21, Accuracy = 0.60, Loss = 1.292
[2020-11-28 01:12] EPOCH 0 Train Step 18699/42000, Batch Size = 64,                         Examples/Sec = 5653.53, Accuracy = 0.61, Loss = 1.273
[2020-11-28 01:12] EPOCH 0 Train Step 18799/42000, Batch Size = 64,                         Examples/Sec = 6240.65, Accuracy = 0.59, Loss = 1.274
[2020-11-28 01:12] EPOCH 0 Train Step 18899/42000, Batch Size = 64,                         Examples/Sec = 5675.05, Accuracy = 0.61, Loss = 1.284
[2020-11-28 01:12] EPOCH 0 Train Step 18999/42000, Batch Size = 64,                         Examples/Sec = 5942.52, Accuracy = 0.60, Loss = 1.264
[2020-11-28 01:13] EPOCH 0 Train Step 19099/42000, Batch Size = 64,                         Examples/Sec = 5898.00, Accuracy = 0.61, Loss = 1.257
[2020-11-28 01:13] EPOCH 0 Train Step 19199/42000, Batch Size = 64,                         Examples/Sec = 5546.76, Accuracy = 0.59, Loss = 1.312
[2020-11-28 01:13] EPOCH 0 Train Step 19299/42000, Batch Size = 64,                         Examples/Sec = 6181.45, Accuracy = 0.60, Loss = 1.255
[2020-11-28 01:13] EPOCH 0 Train Step 19399/42000, Batch Size = 64,                         Examples/Sec = 5654.84, Accuracy = 0.62, Loss = 1.233
[2020-11-28 01:13] EPOCH 0 Train Step 19499/42000, Batch Size = 64,                         Examples/Sec = 6262.78, Accuracy = 0.61, Loss = 1.280
[2020-11-28 01:13] EPOCH 0 Train Step 19599/42000, Batch Size = 64,                         Examples/Sec = 5561.24, Accuracy = 0.61, Loss = 1.247
[2020-11-28 01:13] EPOCH 0 Train Step 19699/42000, Batch Size = 64,                         Examples/Sec = 6114.42, Accuracy = 0.60, Loss = 1.224
[2020-11-28 01:13] EPOCH 0 Train Step 19799/42000, Batch Size = 64,                         Examples/Sec = 6228.49, Accuracy = 0.61, Loss = 1.265
[2020-11-28 01:13] EPOCH 0 Train Step 19899/42000, Batch Size = 64,                         Examples/Sec = 5536.46, Accuracy = 0.61, Loss = 1.247
[2020-11-28 01:13] EPOCH 0 Train Step 19999/42000, Batch Size = 64,                         Examples/Sec = 6032.53, Accuracy = 0.62, Loss = 1.227
[2020-11-28 01:13] EPOCH 0 Train Step 20099/42000, Batch Size = 64,                         Examples/Sec = 6149.02, Accuracy = 0.59, Loss = 1.245
[2020-11-28 01:13] EPOCH 0 Train Step 20199/42000, Batch Size = 64,                         Examples/Sec = 6197.00, Accuracy = 0.59, Loss = 1.293
[2020-11-28 01:13] EPOCH 0 Train Step 20299/42000, Batch Size = 64,                         Examples/Sec = 5768.34, Accuracy = 0.60, Loss = 1.285
[2020-11-28 01:13] EPOCH 0 Train Step 20399/42000, Batch Size = 64,                         Examples/Sec = 5996.15, Accuracy = 0.63, Loss = 1.209
[2020-11-28 01:13] EPOCH 0 Train Step 20499/42000, Batch Size = 64,                         Examples/Sec = 5862.32, Accuracy = 0.61, Loss = 1.231
[2020-11-28 01:13] EPOCH 0 Train Step 20599/42000, Batch Size = 64,                         Examples/Sec = 5987.32, Accuracy = 0.62, Loss = 1.261
[2020-11-28 01:13] EPOCH 0 Train Step 20699/42000, Batch Size = 64,                         Examples/Sec = 6134.97, Accuracy = 0.61, Loss = 1.277
[2020-11-28 01:13] EPOCH 0 Train Step 20799/42000, Batch Size = 64,                         Examples/Sec = 5550.77, Accuracy = 0.61, Loss = 1.244
[2020-11-28 01:13] EPOCH 0 Train Step 20899/42000, Batch Size = 64,                         Examples/Sec = 6045.03, Accuracy = 0.60, Loss = 1.258
[2020-11-28 01:13] EPOCH 0 Train Step 20999/42000, Batch Size = 64,                         Examples/Sec = 6090.42, Accuracy = 0.59, Loss = 1.296
[2020-11-28 01:13] EPOCH 0 Train Step 21099/42000, Batch Size = 64,                         Examples/Sec = 5864.49, Accuracy = 0.60, Loss = 1.269
[2020-11-28 01:13] EPOCH 0 Train Step 21199/42000, Batch Size = 64,                         Examples/Sec = 5871.81, Accuracy = 0.60, Loss = 1.241
[2020-11-28 01:13] EPOCH 0 Train Step 21299/42000, Batch Size = 64,                         Examples/Sec = 5976.39, Accuracy = 0.62, Loss = 1.215
[2020-11-28 01:13] EPOCH 1 Train Step 21399/42000, Batch Size = 64,                         Examples/Sec = 5956.89, Accuracy = 0.63, Loss = 1.213
[2020-11-28 01:13] EPOCH 1 Train Step 21499/42000, Batch Size = 64,                         Examples/Sec = 5685.87, Accuracy = 0.61, Loss = 1.275
[2020-11-28 01:13] EPOCH 1 Train Step 21599/42000, Batch Size = 64,                         Examples/Sec = 5864.37, Accuracy = 0.62, Loss = 1.235
[2020-11-28 01:13] EPOCH 1 Train Step 21699/42000, Batch Size = 64,                         Examples/Sec = 6074.71, Accuracy = 0.61, Loss = 1.240
[2020-11-28 01:13] EPOCH 1 Train Step 21799/42000, Batch Size = 64,                         Examples/Sec = 5898.12, Accuracy = 0.61, Loss = 1.272
[2020-11-28 01:13] EPOCH 1 Train Step 21899/42000, Batch Size = 64,                         Examples/Sec = 5704.35, Accuracy = 0.59, Loss = 1.291
[2020-11-28 01:13] EPOCH 1 Train Step 21999/42000, Batch Size = 64,                         Examples/Sec = 5930.83, Accuracy = 0.61, Loss = 1.237
[2020-11-28 01:13] EPOCH 1 Train Step 22099/42000, Batch Size = 64,                         Examples/Sec = 6190.43, Accuracy = 0.62, Loss = 1.222
[2020-11-28 01:13] EPOCH 1 Train Step 22199/42000, Batch Size = 64,                         Examples/Sec = 6239.78, Accuracy = 0.61, Loss = 1.211
[2020-11-28 01:13] EPOCH 1 Train Step 22299/42000, Batch Size = 64,                         Examples/Sec = 5551.69, Accuracy = 0.60, Loss = 1.235
[2020-11-28 01:13] EPOCH 1 Train Step 22399/42000, Batch Size = 64,                         Examples/Sec = 5899.55, Accuracy = 0.62, Loss = 1.218
[2020-11-28 01:13] EPOCH 1 Train Step 22499/42000, Batch Size = 64,                         Examples/Sec = 5930.31, Accuracy = 0.62, Loss = 1.224
[2020-11-28 01:13] EPOCH 1 Train Step 22599/42000, Batch Size = 64,                         Examples/Sec = 5685.02, Accuracy = 0.62, Loss = 1.204
[2020-11-28 01:13] EPOCH 1 Train Step 22699/42000, Batch Size = 64,                         Examples/Sec = 5715.28, Accuracy = 0.59, Loss = 1.300
[2020-11-28 01:13] EPOCH 1 Train Step 22799/42000, Batch Size = 64,                         Examples/Sec = 5605.95, Accuracy = 0.61, Loss = 1.230
[2020-11-28 01:13] EPOCH 1 Train Step 22899/42000, Batch Size = 64,                         Examples/Sec = 5696.36, Accuracy = 0.61, Loss = 1.225
[2020-11-28 01:14] EPOCH 1 Train Step 22999/42000, Batch Size = 64,                         Examples/Sec = 6135.67, Accuracy = 0.60, Loss = 1.261
[2020-11-28 01:14] EPOCH 1 Train Step 23099/42000, Batch Size = 64,                         Examples/Sec = 5877.08, Accuracy = 0.60, Loss = 1.319
[2020-11-28 01:14] EPOCH 1 Train Step 23199/42000, Batch Size = 64,                         Examples/Sec = 5769.70, Accuracy = 0.61, Loss = 1.237
[2020-11-28 01:14] EPOCH 1 Train Step 23299/42000, Batch Size = 64,                         Examples/Sec = 6202.01, Accuracy = 0.61, Loss = 1.235
[2020-11-28 01:14] EPOCH 1 Train Step 23399/42000, Batch Size = 64,                         Examples/Sec = 6152.68, Accuracy = 0.62, Loss = 1.200
[2020-11-28 01:14] EPOCH 1 Train Step 23499/42000, Batch Size = 64,                         Examples/Sec = 5667.14, Accuracy = 0.64, Loss = 1.207
[2020-11-28 01:14] EPOCH 1 Train Step 23599/42000, Batch Size = 64,                         Examples/Sec = 6232.68, Accuracy = 0.62, Loss = 1.216
[2020-11-28 01:14] EPOCH 1 Train Step 23699/42000, Batch Size = 64,                         Examples/Sec = 5869.37, Accuracy = 0.61, Loss = 1.236
[2020-11-28 01:14] EPOCH 1 Train Step 23799/42000, Batch Size = 64,                         Examples/Sec = 6210.05, Accuracy = 0.61, Loss = 1.280
[2020-11-28 01:14] EPOCH 1 Train Step 23899/42000, Batch Size = 64,                         Examples/Sec = 5825.17, Accuracy = 0.62, Loss = 1.204
[2020-11-28 01:14] EPOCH 1 Train Step 23999/42000, Batch Size = 64,                         Examples/Sec = 5583.68, Accuracy = 0.62, Loss = 1.236
[2020-11-28 01:14] EPOCH 1 Train Step 24099/42000, Batch Size = 64,                         Examples/Sec = 5440.19, Accuracy = 0.61, Loss = 1.216
[2020-11-28 01:14] EPOCH 1 Train Step 24199/42000, Batch Size = 64,                         Examples/Sec = 6006.88, Accuracy = 0.62, Loss = 1.201
[2020-11-28 01:14] EPOCH 1 Train Step 24299/42000, Batch Size = 64,                         Examples/Sec = 5931.62, Accuracy = 0.60, Loss = 1.240
[2020-11-28 01:14] EPOCH 1 Train Step 24399/42000, Batch Size = 64,                         Examples/Sec = 5467.79, Accuracy = 0.62, Loss = 1.232
[2020-11-28 01:14] EPOCH 1 Train Step 24499/42000, Batch Size = 64,                         Examples/Sec = 5678.77, Accuracy = 0.62, Loss = 1.227
[2020-11-28 01:14] EPOCH 1 Train Step 24599/42000, Batch Size = 64,                         Examples/Sec = 6025.08, Accuracy = 0.61, Loss = 1.239
[2020-11-28 01:14] EPOCH 1 Train Step 24699/42000, Batch Size = 64,                         Examples/Sec = 6145.22, Accuracy = 0.63, Loss = 1.167
[2020-11-28 01:14] EPOCH 1 Train Step 24799/42000, Batch Size = 64,                         Examples/Sec = 5554.56, Accuracy = 0.60, Loss = 1.280
[2020-11-28 01:14] EPOCH 1 Train Step 24899/42000, Batch Size = 64,                         Examples/Sec = 5612.99, Accuracy = 0.60, Loss = 1.263
[2020-11-28 01:14] EPOCH 1 Train Step 24999/42000, Batch Size = 64,                         Examples/Sec = 5545.96, Accuracy = 0.61, Loss = 1.246
[2020-11-28 01:14] EPOCH 1 Train Step 25099/42000, Batch Size = 64,                         Examples/Sec = 6228.63, Accuracy = 0.60, Loss = 1.239
[2020-11-28 01:14] EPOCH 1 Train Step 25199/42000, Batch Size = 64,                         Examples/Sec = 5565.62, Accuracy = 0.60, Loss = 1.289
[2020-11-28 01:14] EPOCH 1 Train Step 25299/42000, Batch Size = 64,                         Examples/Sec = 6264.39, Accuracy = 0.62, Loss = 1.217
[2020-11-28 01:14] EPOCH 1 Train Step 25399/42000, Batch Size = 64,                         Examples/Sec = 6213.93, Accuracy = 0.61, Loss = 1.251
[2020-11-28 01:14] EPOCH 1 Train Step 25499/42000, Batch Size = 64,                         Examples/Sec = 6165.97, Accuracy = 0.60, Loss = 1.293
[2020-11-28 01:14] EPOCH 1 Train Step 25599/42000, Batch Size = 64,                         Examples/Sec = 5552.15, Accuracy = 0.61, Loss = 1.241
[2020-11-28 01:14] EPOCH 1 Train Step 25699/42000, Batch Size = 64,                         Examples/Sec = 6116.51, Accuracy = 0.60, Loss = 1.278
[2020-11-28 01:14] EPOCH 1 Train Step 25799/42000, Batch Size = 64,                         Examples/Sec = 6089.04, Accuracy = 0.64, Loss = 1.192
[2020-11-28 01:14] EPOCH 1 Train Step 25899/42000, Batch Size = 64,                         Examples/Sec = 5552.96, Accuracy = 0.59, Loss = 1.245
[2020-11-28 01:14] EPOCH 1 Train Step 25999/42000, Batch Size = 64,                         Examples/Sec = 5875.02, Accuracy = 0.61, Loss = 1.241
[2020-11-28 01:14] EPOCH 1 Train Step 26099/42000, Batch Size = 64,                         Examples/Sec = 5420.75, Accuracy = 0.61, Loss = 1.247
[2020-11-28 01:14] EPOCH 1 Train Step 26199/42000, Batch Size = 64,                         Examples/Sec = 6202.15, Accuracy = 0.58, Loss = 1.304
[2020-11-28 01:14] EPOCH 1 Train Step 26299/42000, Batch Size = 64,                         Examples/Sec = 6123.49, Accuracy = 0.61, Loss = 1.229
[2020-11-28 01:14] EPOCH 1 Train Step 26399/42000, Batch Size = 64,                         Examples/Sec = 5565.62, Accuracy = 0.61, Loss = 1.233
[2020-11-28 01:14] EPOCH 1 Train Step 26499/42000, Batch Size = 64,                         Examples/Sec = 5933.46, Accuracy = 0.62, Loss = 1.219
[2020-11-28 01:14] EPOCH 1 Train Step 26599/42000, Batch Size = 64,                         Examples/Sec = 5941.86, Accuracy = 0.62, Loss = 1.236
[2020-11-28 01:14] EPOCH 1 Train Step 26699/42000, Batch Size = 64,                         Examples/Sec = 5883.26, Accuracy = 0.63, Loss = 1.154
[2020-11-28 01:14] EPOCH 1 Train Step 26799/42000, Batch Size = 64,                         Examples/Sec = 5681.77, Accuracy = 0.61, Loss = 1.269
[2020-11-28 01:15] EPOCH 1 Train Step 26899/42000, Batch Size = 64,                         Examples/Sec = 6174.48, Accuracy = 0.62, Loss = 1.196
[2020-11-28 01:15] EPOCH 1 Train Step 26999/42000, Batch Size = 64,                         Examples/Sec = 5076.89, Accuracy = 0.62, Loss = 1.213
[2020-11-28 01:15] EPOCH 1 Train Step 27099/42000, Batch Size = 64,                         Examples/Sec = 5670.01, Accuracy = 0.61, Loss = 1.228
[2020-11-28 01:15] EPOCH 1 Train Step 27199/42000, Batch Size = 64,                         Examples/Sec = 5425.35, Accuracy = 0.61, Loss = 1.219
[2020-11-28 01:15] EPOCH 1 Train Step 27299/42000, Batch Size = 64,                         Examples/Sec = 6024.68, Accuracy = 0.61, Loss = 1.218
[2020-11-28 01:15] EPOCH 1 Train Step 27399/42000, Batch Size = 64,                         Examples/Sec = 5549.17, Accuracy = 0.60, Loss = 1.257
[2020-11-28 01:15] EPOCH 1 Train Step 27499/42000, Batch Size = 64,                         Examples/Sec = 5316.19, Accuracy = 0.61, Loss = 1.235
[2020-11-28 01:15] EPOCH 1 Train Step 27599/42000, Batch Size = 64,                         Examples/Sec = 5546.65, Accuracy = 0.62, Loss = 1.216
[2020-11-28 01:15] EPOCH 1 Train Step 27699/42000, Batch Size = 64,                         Examples/Sec = 6072.93, Accuracy = 0.61, Loss = 1.275
[2020-11-28 01:15] EPOCH 1 Train Step 27799/42000, Batch Size = 64,                         Examples/Sec = 5965.50, Accuracy = 0.63, Loss = 1.174
[2020-11-28 01:15] EPOCH 1 Train Step 27899/42000, Batch Size = 64,                         Examples/Sec = 5573.36, Accuracy = 0.61, Loss = 1.262
[2020-11-28 01:15] EPOCH 1 Train Step 27999/42000, Batch Size = 64,                         Examples/Sec = 5953.72, Accuracy = 0.62, Loss = 1.254
[2020-11-28 01:15] EPOCH 1 Train Step 28099/42000, Batch Size = 64,                         Examples/Sec = 6227.19, Accuracy = 0.61, Loss = 1.240
[2020-11-28 01:15] EPOCH 1 Train Step 28199/42000, Batch Size = 64,                         Examples/Sec = 5556.29, Accuracy = 0.62, Loss = 1.195
[2020-11-28 01:15] EPOCH 1 Train Step 28299/42000, Batch Size = 64,                         Examples/Sec = 6222.43, Accuracy = 0.60, Loss = 1.257
[2020-11-28 01:15] EPOCH 1 Train Step 28399/42000, Batch Size = 64,                         Examples/Sec = 5616.27, Accuracy = 0.61, Loss = 1.201
[2020-11-28 01:15] EPOCH 1 Train Step 28499/42000, Batch Size = 64,                         Examples/Sec = 6218.53, Accuracy = 0.61, Loss = 1.233
[2020-11-28 01:15] EPOCH 1 Train Step 28599/42000, Batch Size = 64,                         Examples/Sec = 6178.74, Accuracy = 0.61, Loss = 1.195
[2020-11-28 01:15] EPOCH 1 Train Step 28699/42000, Batch Size = 64,                         Examples/Sec = 5983.45, Accuracy = 0.60, Loss = 1.270
[2020-11-28 01:15] EPOCH 1 Train Step 28799/42000, Batch Size = 64,                         Examples/Sec = 5542.75, Accuracy = 0.62, Loss = 1.231
[2020-11-28 01:15] EPOCH 1 Train Step 28899/42000, Batch Size = 64,                         Examples/Sec = 6133.00, Accuracy = 0.61, Loss = 1.244
[2020-11-28 01:15] EPOCH 1 Train Step 28999/42000, Batch Size = 64,                         Examples/Sec = 5641.18, Accuracy = 0.62, Loss = 1.199
[2020-11-28 01:15] EPOCH 1 Train Step 29099/42000, Batch Size = 64,                         Examples/Sec = 6085.73, Accuracy = 0.63, Loss = 1.162
[2020-11-28 01:15] EPOCH 1 Train Step 29199/42000, Batch Size = 64,                         Examples/Sec = 6455.26, Accuracy = 0.61, Loss = 1.263
[2020-11-28 01:15] EPOCH 1 Train Step 29299/42000, Batch Size = 64,                         Examples/Sec = 6180.31, Accuracy = 0.62, Loss = 1.205
[2020-11-28 01:15] EPOCH 1 Train Step 29399/42000, Batch Size = 64,                         Examples/Sec = 6021.57, Accuracy = 0.61, Loss = 1.247
[2020-11-28 01:15] EPOCH 1 Train Step 29499/42000, Batch Size = 64,                         Examples/Sec = 5881.71, Accuracy = 0.62, Loss = 1.183
[2020-11-28 01:15] EPOCH 1 Train Step 29599/42000, Batch Size = 64,                         Examples/Sec = 5853.11, Accuracy = 0.61, Loss = 1.239
[2020-11-28 01:15] EPOCH 1 Train Step 29699/42000, Batch Size = 64,                         Examples/Sec = 5541.49, Accuracy = 0.63, Loss = 1.203
[2020-11-28 01:15] EPOCH 1 Train Step 29799/42000, Batch Size = 64,                         Examples/Sec = 5434.91, Accuracy = 0.63, Loss = 1.203
[2020-11-28 01:15] EPOCH 1 Train Step 29899/42000, Batch Size = 64,                         Examples/Sec = 6244.57, Accuracy = 0.62, Loss = 1.190
[2020-11-28 01:15] EPOCH 1 Train Step 29999/42000, Batch Size = 64,                         Examples/Sec = 6152.97, Accuracy = 0.61, Loss = 1.228
[2020-11-28 01:15] EPOCH 1 Train Step 30099/42000, Batch Size = 64,                         Examples/Sec = 6262.35, Accuracy = 0.65, Loss = 1.173
[2020-11-28 01:15] EPOCH 1 Train Step 30199/42000, Batch Size = 64,                         Examples/Sec = 5749.31, Accuracy = 0.62, Loss = 1.211
[2020-11-28 01:15] EPOCH 1 Train Step 30299/42000, Batch Size = 64,                         Examples/Sec = 5607.36, Accuracy = 0.62, Loss = 1.256
[2020-11-28 01:15] EPOCH 1 Train Step 30399/42000, Batch Size = 64,                         Examples/Sec = 6106.50, Accuracy = 0.61, Loss = 1.224
[2020-11-28 01:15] EPOCH 1 Train Step 30499/42000, Batch Size = 64,                         Examples/Sec = 6114.84, Accuracy = 0.62, Loss = 1.216
[2020-11-28 01:15] EPOCH 1 Train Step 30599/42000, Batch Size = 64,                         Examples/Sec = 5279.90, Accuracy = 0.61, Loss = 1.200
[2020-11-28 01:15] EPOCH 1 Train Step 30699/42000, Batch Size = 64,                         Examples/Sec = 5744.64, Accuracy = 0.61, Loss = 1.220
[2020-11-28 01:16] EPOCH 1 Train Step 30799/42000, Batch Size = 64,                         Examples/Sec = 5679.25, Accuracy = 0.63, Loss = 1.168
[2020-11-28 01:16] EPOCH 1 Train Step 30899/42000, Batch Size = 64,                         Examples/Sec = 5936.34, Accuracy = 0.62, Loss = 1.230
[2020-11-28 01:16] EPOCH 1 Train Step 30999/42000, Batch Size = 64,                         Examples/Sec = 5515.08, Accuracy = 0.61, Loss = 1.261
[2020-11-28 01:16] EPOCH 1 Train Step 31099/42000, Batch Size = 64,                         Examples/Sec = 6227.62, Accuracy = 0.61, Loss = 1.202
[2020-11-28 01:16] EPOCH 1 Train Step 31199/42000, Batch Size = 64,                         Examples/Sec = 5715.16, Accuracy = 0.61, Loss = 1.242
[2020-11-28 01:16] EPOCH 1 Train Step 31299/42000, Batch Size = 64,                         Examples/Sec = 5895.66, Accuracy = 0.61, Loss = 1.186
[2020-11-28 01:16] EPOCH 1 Train Step 31399/42000, Batch Size = 64,                         Examples/Sec = 5562.62, Accuracy = 0.63, Loss = 1.193
[2020-11-28 01:16] EPOCH 1 Train Step 31499/42000, Batch Size = 64,                         Examples/Sec = 5789.74, Accuracy = 0.61, Loss = 1.225
[2020-11-28 01:16] EPOCH 1 Train Step 31599/42000, Batch Size = 64,                         Examples/Sec = 5695.16, Accuracy = 0.62, Loss = 1.230
[2020-11-28 01:16] EPOCH 1 Train Step 31699/42000, Batch Size = 64,                         Examples/Sec = 5947.39, Accuracy = 0.63, Loss = 1.195
[2020-11-28 01:16] EPOCH 1 Train Step 31799/42000, Batch Size = 64,                         Examples/Sec = 5674.45, Accuracy = 0.62, Loss = 1.213
[2020-11-28 01:16] EPOCH 1 Train Step 31899/42000, Batch Size = 64,                         Examples/Sec = 6224.30, Accuracy = 0.62, Loss = 1.201
[2020-11-28 01:16] EPOCH 1 Train Step 31999/42000, Batch Size = 64,                         Examples/Sec = 5844.07, Accuracy = 0.63, Loss = 1.154
[2020-11-28 01:16] EPOCH 1 Train Step 32099/42000, Batch Size = 64,                         Examples/Sec = 5966.56, Accuracy = 0.61, Loss = 1.240
[2020-11-28 01:16] EPOCH 1 Train Step 32199/42000, Batch Size = 64,                         Examples/Sec = 5968.42, Accuracy = 0.62, Loss = 1.250
[2020-11-28 01:16] EPOCH 1 Train Step 32299/42000, Batch Size = 64,                         Examples/Sec = 5856.31, Accuracy = 0.63, Loss = 1.208
[2020-11-28 01:16] EPOCH 1 Train Step 32399/42000, Batch Size = 64,                         Examples/Sec = 5688.28, Accuracy = 0.62, Loss = 1.200
[2020-11-28 01:16] EPOCH 1 Train Step 32499/42000, Batch Size = 64,                         Examples/Sec = 6171.50, Accuracy = 0.62, Loss = 1.215
[2020-11-28 01:16] EPOCH 1 Train Step 32599/42000, Batch Size = 64,                         Examples/Sec = 5868.60, Accuracy = 0.63, Loss = 1.172
[2020-11-28 01:16] EPOCH 1 Train Step 32699/42000, Batch Size = 64,                         Examples/Sec = 6083.94, Accuracy = 0.61, Loss = 1.283
[2020-11-28 01:16] EPOCH 1 Train Step 32799/42000, Batch Size = 64,                         Examples/Sec = 5567.24, Accuracy = 0.62, Loss = 1.244
[2020-11-28 01:16] EPOCH 1 Train Step 32899/42000, Batch Size = 64,                         Examples/Sec = 6190.43, Accuracy = 0.62, Loss = 1.216
[2020-11-28 01:16] EPOCH 1 Train Step 32999/42000, Batch Size = 64,                         Examples/Sec = 6047.48, Accuracy = 0.62, Loss = 1.207
[2020-11-28 01:16] EPOCH 1 Train Step 33099/42000, Batch Size = 64,                         Examples/Sec = 6604.07, Accuracy = 0.61, Loss = 1.216
[2020-11-28 01:16] EPOCH 1 Train Step 33199/42000, Batch Size = 64,                         Examples/Sec = 5841.27, Accuracy = 0.61, Loss = 1.246
[2020-11-28 01:16] EPOCH 1 Train Step 33299/42000, Batch Size = 64,                         Examples/Sec = 5912.81, Accuracy = 0.62, Loss = 1.198
[2020-11-28 01:16] EPOCH 1 Train Step 33399/42000, Batch Size = 64,                         Examples/Sec = 5957.55, Accuracy = 0.63, Loss = 1.165
[2020-11-28 01:16] EPOCH 1 Train Step 33499/42000, Batch Size = 64,                         Examples/Sec = 6199.58, Accuracy = 0.64, Loss = 1.159
[2020-11-28 01:16] EPOCH 1 Train Step 33599/42000, Batch Size = 64,                         Examples/Sec = 6251.99, Accuracy = 0.62, Loss = 1.214
[2020-11-28 01:16] EPOCH 1 Train Step 33699/42000, Batch Size = 64,                         Examples/Sec = 6004.46, Accuracy = 0.64, Loss = 1.175
[2020-11-28 01:16] EPOCH 1 Train Step 33799/42000, Batch Size = 64,                         Examples/Sec = 6244.86, Accuracy = 0.61, Loss = 1.231
[2020-11-28 01:16] EPOCH 1 Train Step 33899/42000, Batch Size = 64,                         Examples/Sec = 5647.59, Accuracy = 0.62, Loss = 1.201
[2020-11-28 01:16] EPOCH 1 Train Step 33999/42000, Batch Size = 64,                         Examples/Sec = 5505.80, Accuracy = 0.63, Loss = 1.197
[2020-11-28 01:16] EPOCH 1 Train Step 34099/42000, Batch Size = 64,                         Examples/Sec = 5431.06, Accuracy = 0.63, Loss = 1.185
[2020-11-28 01:16] EPOCH 1 Train Step 34199/42000, Batch Size = 64,                         Examples/Sec = 5995.88, Accuracy = 0.61, Loss = 1.239
[2020-11-28 01:16] EPOCH 1 Train Step 34299/42000, Batch Size = 64,                         Examples/Sec = 5607.94, Accuracy = 0.63, Loss = 1.187
[2020-11-28 01:16] EPOCH 1 Train Step 34399/42000, Batch Size = 64,                         Examples/Sec = 5774.17, Accuracy = 0.63, Loss = 1.180
[2020-11-28 01:16] EPOCH 1 Train Step 34499/42000, Batch Size = 64,                         Examples/Sec = 5656.75, Accuracy = 0.63, Loss = 1.199
[2020-11-28 01:16] EPOCH 1 Train Step 34599/42000, Batch Size = 64,                         Examples/Sec = 5864.37, Accuracy = 0.62, Loss = 1.183
[2020-11-28 01:16] EPOCH 1 Train Step 34699/42000, Batch Size = 64,                         Examples/Sec = 6139.74, Accuracy = 0.63, Loss = 1.219
[2020-11-28 01:17] EPOCH 1 Train Step 34799/42000, Batch Size = 64,                         Examples/Sec = 6093.47, Accuracy = 0.63, Loss = 1.188
[2020-11-28 01:17] EPOCH 1 Train Step 34899/42000, Batch Size = 64,                         Examples/Sec = 5873.35, Accuracy = 0.63, Loss = 1.207
[2020-11-28 01:17] EPOCH 1 Train Step 34999/42000, Batch Size = 64,                         Examples/Sec = 6184.72, Accuracy = 0.62, Loss = 1.206
[2020-11-28 01:17] EPOCH 1 Train Step 35099/42000, Batch Size = 64,                         Examples/Sec = 6109.41, Accuracy = 0.62, Loss = 1.213
[2020-11-28 01:17] EPOCH 1 Train Step 35199/42000, Batch Size = 64,                         Examples/Sec = 5957.02, Accuracy = 0.63, Loss = 1.202
[2020-11-28 01:17] EPOCH 1 Train Step 35299/42000, Batch Size = 64,                         Examples/Sec = 6139.88, Accuracy = 0.62, Loss = 1.212
[2020-11-28 01:17] EPOCH 1 Train Step 35399/42000, Batch Size = 64,                         Examples/Sec = 5916.72, Accuracy = 0.61, Loss = 1.255
[2020-11-28 01:17] EPOCH 1 Train Step 35499/42000, Batch Size = 64,                         Examples/Sec = 6070.04, Accuracy = 0.63, Loss = 1.189
