Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.01, learning_rate_decay=0.96, learning_rate_step=5000, lstm_num_hidden=512, lstm_num_layers=2, max_epochs=5, max_norm=5.0, print_every=100, sample_every=5000, seq_length=30, summary_path='./summaries/', train_steps=50000, txt_file='./assets/book_EN_grimms_fairy_tails.txt')
Device: cuda
Txt file: ./assets/book_EN_grimms_fairy_tails.txt
Initialize dataset with 550595 characters, 91 unique.
[2020-11-27 17:17] EPOCH 0 Train Step 0099/50000, Batch Size = 64,                         Examples/Sec = 5705.69, Accuracy = 0.48, Loss = 1.795
[2020-11-27 17:21] EPOCH 2 Train Step 17799/50000, Batch Size = 64,                         Examples/Sec = 6290.37, Accuracy = 0.59, Loss = 1.263
[2020-11-27 17:21] EPOCH 2 Train Step 17899/50000, Batch Size = 64,                         Examples/Sec = 5657.70, Accuracy = 0.57, Loss = 1.361
[2020-11-27 17:21] EPOCH 2 Train Step 17999/50000, Batch Size = 64,                         Examples/Sec = 5884.42, Accuracy = 0.59, Loss = 1.315
[2020-11-27 17:21] EPOCH 2 Train Step 18099/50000, Batch Size = 64,                         Examples/Sec = 6080.90, Accuracy = 0.62, Loss = 1.236
[2020-11-27 17:21] EPOCH 2 Train Step 18199/50000, Batch Size = 64,                         Examples/Sec = 5626.28, Accuracy = 0.60, Loss = 1.284
[2020-11-27 17:21] EPOCH 2 Train Step 18299/50000, Batch Size = 64,                         Examples/Sec = 6031.72, Accuracy = 0.59, Loss = 1.304
[2020-11-27 17:21] EPOCH 2 Train Step 18399/50000, Batch Size = 64,                         Examples/Sec = 5547.22, Accuracy = 0.60, Loss = 1.285
[2020-11-27 17:21] EPOCH 2 Train Step 18499/50000, Batch Size = 64,                         Examples/Sec = 5711.76, Accuracy = 0.59, Loss = 1.259
[2020-11-27 17:21] EPOCH 2 Train Step 18599/50000, Batch Size = 64,                         Examples/Sec = 5799.12, Accuracy = 0.61, Loss = 1.252
[2020-11-27 17:21] EPOCH 2 Train Step 18699/50000, Batch Size = 64,                         Examples/Sec = 5713.34, Accuracy = 0.59, Loss = 1.293
[2020-11-27 17:21] EPOCH 2 Train Step 18799/50000, Batch Size = 64,                         Examples/Sec = 5808.66, Accuracy = 0.58, Loss = 1.288
[2020-11-27 17:21] EPOCH 2 Train Step 18899/50000, Batch Size = 64,                         Examples/Sec = 6043.67, Accuracy = 0.58, Loss = 1.331
[2020-11-27 17:21] EPOCH 2 Train Step 18999/50000, Batch Size = 64,                         Examples/Sec = 6250.68, Accuracy = 0.58, Loss = 1.314
[2020-11-27 17:21] EPOCH 2 Train Step 19099/50000, Batch Size = 64,                         Examples/Sec = 5285.93, Accuracy = 0.60, Loss = 1.289
[2020-11-27 17:21] EPOCH 2 Train Step 19199/50000, Batch Size = 64,                         Examples/Sec = 5738.87, Accuracy = 0.60, Loss = 1.281
[2020-11-27 17:21] EPOCH 2 Train Step 19299/50000, Batch Size = 64,                         Examples/Sec = 5623.33, Accuracy = 0.58, Loss = 1.327
[2020-11-27 17:21] EPOCH 2 Train Step 19399/50000, Batch Size = 64,                         Examples/Sec = 5828.20, Accuracy = 0.60, Loss = 1.277
[2020-11-27 17:21] EPOCH 2 Train Step 19499/50000, Batch Size = 64,                         Examples/Sec = 5710.18, Accuracy = 0.61, Loss = 1.233
[2020-11-27 17:21] EPOCH 2 Train Step 19599/50000, Batch Size = 64,                         Examples/Sec = 6035.78, Accuracy = 0.60, Loss = 1.246
[2020-11-27 17:21] EPOCH 2 Train Step 19699/50000, Batch Size = 64,                         Examples/Sec = 5827.83, Accuracy = 0.60, Loss = 1.268
[2020-11-27 17:21] EPOCH 2 Train Step 19799/50000, Batch Size = 64,                         Examples/Sec = 5368.17, Accuracy = 0.58, Loss = 1.343
[2020-11-27 17:21] EPOCH 2 Train Step 19899/50000, Batch Size = 64,                         Examples/Sec = 5742.67, Accuracy = 0.60, Loss = 1.261
[2020-11-27 17:22] EPOCH 2 Train Step 19999/50000, Batch Size = 64,                         Examples/Sec = 5491.05, Accuracy = 0.62, Loss = 1.234
[2020-11-27 17:22] EPOCH 2 Train Step 20099/50000, Batch Size = 64,                         Examples/Sec = 5773.67, Accuracy = 0.61, Loss = 1.260
[2020-11-27 17:22] EPOCH 2 Train Step 20199/50000, Batch Size = 64,                         Examples/Sec = 5462.67, Accuracy = 0.62, Loss = 1.239
[2020-11-27 17:22] EPOCH 2 Train Step 20299/50000, Batch Size = 64,                         Examples/Sec = 6131.04, Accuracy = 0.61, Loss = 1.247
[2020-11-27 17:22] EPOCH 2 Train Step 20399/50000, Batch Size = 64,                         Examples/Sec = 5049.29, Accuracy = 0.61, Loss = 1.278
[2020-11-27 17:22] EPOCH 2 Train Step 20499/50000, Batch Size = 64,                         Examples/Sec = 5828.71, Accuracy = 0.60, Loss = 1.253
[2020-11-27 17:22] EPOCH 2 Train Step 20599/50000, Batch Size = 64,                         Examples/Sec = 5977.45, Accuracy = 0.56, Loss = 1.365
[2020-11-27 17:22] EPOCH 2 Train Step 20699/50000, Batch Size = 64,                         Examples/Sec = 6201.29, Accuracy = 0.61, Loss = 1.259
[2020-11-27 17:22] EPOCH 2 Train Step 20799/50000, Batch Size = 64,                         Examples/Sec = 5671.57, Accuracy = 0.58, Loss = 1.342
[2020-11-27 17:22] EPOCH 2 Train Step 20899/50000, Batch Size = 64,                         Examples/Sec = 6153.39, Accuracy = 0.59, Loss = 1.318
[2020-11-27 17:22] EPOCH 2 Train Step 20999/50000, Batch Size = 64,                         Examples/Sec = 5764.87, Accuracy = 0.60, Loss = 1.248
[2020-11-27 17:22] EPOCH 2 Train Step 21099/50000, Batch Size = 64,                         Examples/Sec = 5550.09, Accuracy = 0.59, Loss = 1.288
[2020-11-27 17:22] EPOCH 2 Train Step 21199/50000, Batch Size = 64,                         Examples/Sec = 6028.60, Accuracy = 0.59, Loss = 1.284
[2020-11-27 17:22] EPOCH 2 Train Step 21299/50000, Batch Size = 64,                         Examples/Sec = 6168.52, Accuracy = 0.62, Loss = 1.216
[2020-11-27 17:22] EPOCH 2 Train Step 21399/50000, Batch Size = 64,                         Examples/Sec = 5604.43, Accuracy = 0.60, Loss = 1.232
[2020-11-27 17:22] EPOCH 2 Train Step 21499/50000, Batch Size = 64,                         Examples/Sec = 6169.94, Accuracy = 0.59, Loss = 1.284
[2020-11-27 17:22] EPOCH 2 Train Step 21599/50000, Batch Size = 64,                         Examples/Sec = 5749.44, Accuracy = 0.60, Loss = 1.306
[2020-11-27 17:22] EPOCH 2 Train Step 21699/50000, Batch Size = 64,                         Examples/Sec = 5410.04, Accuracy = 0.60, Loss = 1.289
[2020-11-27 17:22] EPOCH 2 Train Step 21799/50000, Batch Size = 64,                         Examples/Sec = 6095.96, Accuracy = 0.59, Loss = 1.309
[2020-11-27 17:22] EPOCH 2 Train Step 21899/50000, Batch Size = 64,                         Examples/Sec = 5432.05, Accuracy = 0.61, Loss = 1.233
[2020-11-27 17:22] EPOCH 2 Train Step 21999/50000, Batch Size = 64,                         Examples/Sec = 5616.51, Accuracy = 0.58, Loss = 1.314
[2020-11-27 17:22] EPOCH 2 Train Step 22099/50000, Batch Size = 64,                         Examples/Sec = 5398.94, Accuracy = 0.61, Loss = 1.295
[2020-11-27 17:22] EPOCH 2 Train Step 22199/50000, Batch Size = 64,                         Examples/Sec = 5842.03, Accuracy = 0.60, Loss = 1.274
[2020-11-27 17:22] EPOCH 2 Train Step 22299/50000, Batch Size = 64,                         Examples/Sec = 5776.91, Accuracy = 0.61, Loss = 1.281
[2020-11-27 17:22] EPOCH 2 Train Step 22399/50000, Batch Size = 64,                         Examples/Sec = 6255.05, Accuracy = 0.61, Loss = 1.252
[2020-11-27 17:22] EPOCH 2 Train Step 22499/50000, Batch Size = 64,                         Examples/Sec = 5978.25, Accuracy = 0.58, Loss = 1.365
[2020-11-27 17:22] EPOCH 2 Train Step 22599/50000, Batch Size = 64,                         Examples/Sec = 5437.77, Accuracy = 0.60, Loss = 1.307
[2020-11-27 17:22] EPOCH 2 Train Step 22699/50000, Batch Size = 64,                         Examples/Sec = 5787.49, Accuracy = 0.59, Loss = 1.316
[2020-11-27 17:22] EPOCH 2 Train Step 22799/50000, Batch Size = 64,                         Examples/Sec = 5737.27, Accuracy = 0.59, Loss = 1.283
[2020-11-27 17:22] EPOCH 2 Train Step 22899/50000, Batch Size = 64,                         Examples/Sec = 6212.35, Accuracy = 0.63, Loss = 1.177
[2020-11-27 17:22] EPOCH 2 Train Step 22999/50000, Batch Size = 64,                         Examples/Sec = 6247.04, Accuracy = 0.58, Loss = 1.343
[2020-11-27 17:22] EPOCH 2 Train Step 23099/50000, Batch Size = 64,                         Examples/Sec = 5547.45, Accuracy = 0.61, Loss = 1.243
[2020-11-27 17:22] EPOCH 2 Train Step 23199/50000, Batch Size = 64,                         Examples/Sec = 5578.81, Accuracy = 0.61, Loss = 1.229
[2020-11-27 17:22] EPOCH 2 Train Step 23299/50000, Batch Size = 64,                         Examples/Sec = 5770.08, Accuracy = 0.61, Loss = 1.264
[2020-11-27 17:22] EPOCH 2 Train Step 23399/50000, Batch Size = 64,                         Examples/Sec = 5867.83, Accuracy = 0.60, Loss = 1.262
[2020-11-27 17:22] EPOCH 2 Train Step 23499/50000, Batch Size = 64,                         Examples/Sec = 5441.41, Accuracy = 0.59, Loss = 1.303
[2020-11-27 17:22] EPOCH 2 Train Step 23599/50000, Batch Size = 64,                         Examples/Sec = 6236.74, Accuracy = 0.60, Loss = 1.261
[2020-11-27 17:22] EPOCH 2 Train Step 23699/50000, Batch Size = 64,                         Examples/Sec = 5782.13, Accuracy = 0.58, Loss = 1.329
[2020-11-27 17:22] EPOCH 2 Train Step 23799/50000, Batch Size = 64,                         Examples/Sec = 5464.89, Accuracy = 0.62, Loss = 1.241
[2020-11-27 17:22] EPOCH 2 Train Step 23899/50000, Batch Size = 64,                         Examples/Sec = 5733.11, Accuracy = 0.59, Loss = 1.302
[2020-11-27 17:22] EPOCH 2 Train Step 23999/50000, Batch Size = 64,                         Examples/Sec = 5552.27, Accuracy = 0.61, Loss = 1.297
[2020-11-27 17:22] EPOCH 2 Train Step 24099/50000, Batch Size = 64,                         Examples/Sec = 5640.35, Accuracy = 0.58, Loss = 1.353
[2020-11-27 17:22] EPOCH 2 Train Step 24199/50000, Batch Size = 64,                         Examples/Sec = 5633.48, Accuracy = 0.59, Loss = 1.293
[2020-11-27 17:23] EPOCH 2 Train Step 24299/50000, Batch Size = 64,                         Examples/Sec = 5590.66, Accuracy = 0.59, Loss = 1.347
[2020-11-27 17:23] EPOCH 2 Train Step 24399/50000, Batch Size = 64,                         Examples/Sec = 6061.41, Accuracy = 0.60, Loss = 1.264
[2020-11-27 17:23] EPOCH 2 Train Step 24499/50000, Batch Size = 64,                         Examples/Sec = 5844.19, Accuracy = 0.59, Loss = 1.316
[2020-11-27 17:23] EPOCH 2 Train Step 24599/50000, Batch Size = 64,                         Examples/Sec = 5799.25, Accuracy = 0.60, Loss = 1.285
[2020-11-27 17:23] EPOCH 2 Train Step 24699/50000, Batch Size = 64,                         Examples/Sec = 5372.79, Accuracy = 0.60, Loss = 1.267
[2020-11-27 17:23] EPOCH 2 Train Step 24799/50000, Batch Size = 64,                         Examples/Sec = 6089.46, Accuracy = 0.60, Loss = 1.295
[2020-11-27 17:23] EPOCH 2 Train Step 24899/50000, Batch Size = 64,                         Examples/Sec = 5623.22, Accuracy = 0.60, Loss = 1.242
[2020-11-27 17:23] EPOCH 2 Train Step 24999/50000, Batch Size = 64,                         Examples/Sec = 6056.48, Accuracy = 0.58, Loss = 1.329
[2020-11-27 17:23] EPOCH 2 Train Step 25099/50000, Batch Size = 64,                         Examples/Sec = 6204.59, Accuracy = 0.62, Loss = 1.222
[2020-11-27 17:23] EPOCH 2 Train Step 25199/50000, Batch Size = 64,                         Examples/Sec = 5722.72, Accuracy = 0.59, Loss = 1.294
[2020-11-27 17:23] EPOCH 2 Train Step 25299/50000, Batch Size = 64,                         Examples/Sec = 6146.06, Accuracy = 0.59, Loss = 1.301
[2020-11-27 17:23] EPOCH 2 Train Step 25399/50000, Batch Size = 64,                         Examples/Sec = 5278.97, Accuracy = 0.59, Loss = 1.282
[2020-11-27 17:23] EPOCH 2 Train Step 25499/50000, Batch Size = 64,                         Examples/Sec = 5764.99, Accuracy = 0.59, Loss = 1.338
[2020-11-27 17:23] EPOCH 2 Train Step 25599/50000, Batch Size = 64,                         Examples/Sec = 5890.62, Accuracy = 0.59, Loss = 1.316
[2020-11-27 17:23] EPOCH 2 Train Step 25699/50000, Batch Size = 64,                         Examples/Sec = 6112.89, Accuracy = 0.59, Loss = 1.324
[2020-11-27 17:23] EPOCH 2 Train Step 25799/50000, Batch Size = 64,                         Examples/Sec = 5913.20, Accuracy = 0.57, Loss = 1.355
[2020-11-27 17:23] EPOCH 3 Train Step 25899/50000, Batch Size = 64,                         Examples/Sec = 5644.50, Accuracy = 0.58, Loss = 1.328
[2020-11-27 17:23] EPOCH 3 Train Step 25999/50000, Batch Size = 64,                         Examples/Sec = 5765.99, Accuracy = 0.60, Loss = 1.313
[2020-11-27 17:23] EPOCH 3 Train Step 26099/50000, Batch Size = 64,                         Examples/Sec = 6053.21, Accuracy = 0.59, Loss = 1.300
[2020-11-27 17:23] EPOCH 3 Train Step 26199/50000, Batch Size = 64,                         Examples/Sec = 5658.66, Accuracy = 0.57, Loss = 1.342
[2020-11-27 17:23] EPOCH 3 Train Step 26299/50000, Batch Size = 64,                         Examples/Sec = 5738.13, Accuracy = 0.60, Loss = 1.309
[2020-11-27 17:23] EPOCH 3 Train Step 26399/50000, Batch Size = 64,                         Examples/Sec = 5773.67, Accuracy = 0.58, Loss = 1.366
[2020-11-27 17:23] EPOCH 3 Train Step 26499/50000, Batch Size = 64,                         Examples/Sec = 5525.18, Accuracy = 0.60, Loss = 1.283
[2020-11-27 17:23] EPOCH 3 Train Step 26599/50000, Batch Size = 64,                         Examples/Sec = 5968.15, Accuracy = 0.61, Loss = 1.269
[2020-11-27 17:23] EPOCH 3 Train Step 26699/50000, Batch Size = 64,                         Examples/Sec = 6118.74, Accuracy = 0.58, Loss = 1.341
[2020-11-27 17:23] EPOCH 3 Train Step 26799/50000, Batch Size = 64,                         Examples/Sec = 6411.47, Accuracy = 0.60, Loss = 1.300
[2020-11-27 17:23] EPOCH 3 Train Step 26899/50000, Batch Size = 64,                         Examples/Sec = 5973.46, Accuracy = 0.59, Loss = 1.288
[2020-11-27 17:23] EPOCH 3 Train Step 26999/50000, Batch Size = 64,                         Examples/Sec = 5585.89, Accuracy = 0.59, Loss = 1.299
[2020-11-27 17:23] EPOCH 3 Train Step 27099/50000, Batch Size = 64,                         Examples/Sec = 6155.22, Accuracy = 0.59, Loss = 1.314
[2020-11-27 17:23] EPOCH 3 Train Step 27199/50000, Batch Size = 64,                         Examples/Sec = 6086.14, Accuracy = 0.59, Loss = 1.287
[2020-11-27 17:23] EPOCH 3 Train Step 27299/50000, Batch Size = 64,                         Examples/Sec = 6122.51, Accuracy = 0.58, Loss = 1.327
[2020-11-27 17:23] EPOCH 3 Train Step 27399/50000, Batch Size = 64,                         Examples/Sec = 5522.80, Accuracy = 0.59, Loss = 1.290
[2020-11-27 17:23] EPOCH 3 Train Step 27499/50000, Batch Size = 64,                         Examples/Sec = 5546.76, Accuracy = 0.61, Loss = 1.279
[2020-11-27 17:23] EPOCH 3 Train Step 27599/50000, Batch Size = 64,                         Examples/Sec = 6089.73, Accuracy = 0.60, Loss = 1.280
[2020-11-27 17:23] EPOCH 3 Train Step 27699/50000, Batch Size = 64,                         Examples/Sec = 6394.21, Accuracy = 0.61, Loss = 1.260
[2020-11-27 17:23] EPOCH 3 Train Step 27799/50000, Batch Size = 64,                         Examples/Sec = 6038.23, Accuracy = 0.59, Loss = 1.341
[2020-11-27 17:23] EPOCH 3 Train Step 27899/50000, Batch Size = 64,                         Examples/Sec = 5586.82, Accuracy = 0.59, Loss = 1.321
[2020-11-27 17:23] EPOCH 3 Train Step 27999/50000, Batch Size = 64,                         Examples/Sec = 6216.66, Accuracy = 0.58, Loss = 1.334
[2020-11-27 17:23] EPOCH 3 Train Step 28099/50000, Batch Size = 64,                         Examples/Sec = 5608.88, Accuracy = 0.58, Loss = 1.304
[2020-11-27 17:23] EPOCH 3 Train Step 28199/50000, Batch Size = 64,                         Examples/Sec = 7449.50, Accuracy = 0.59, Loss = 1.343
[2020-11-27 17:23] EPOCH 3 Train Step 28299/50000, Batch Size = 64,                         Examples/Sec = 5665.59, Accuracy = 0.57, Loss = 1.361
[2020-11-27 17:23] EPOCH 3 Train Step 28399/50000, Batch Size = 64,                         Examples/Sec = 6003.79, Accuracy = 0.59, Loss = 1.294
[2020-11-27 17:23] EPOCH 3 Train Step 28499/50000, Batch Size = 64,                         Examples/Sec = 6109.55, Accuracy = 0.59, Loss = 1.313
[2020-11-27 17:23] EPOCH 3 Train Step 28599/50000, Batch Size = 64,                         Examples/Sec = 6134.97, Accuracy = 0.59, Loss = 1.288
[2020-11-27 17:24] EPOCH 3 Train Step 28699/50000, Batch Size = 64,                         Examples/Sec = 5759.80, Accuracy = 0.60, Loss = 1.265
[2020-11-27 17:24] EPOCH 3 Train Step 28799/50000, Batch Size = 64,                         Examples/Sec = 5671.57, Accuracy = 0.58, Loss = 1.319
[2020-11-27 17:24] EPOCH 3 Train Step 28899/50000, Batch Size = 64,                         Examples/Sec = 5855.54, Accuracy = 0.59, Loss = 1.296
[2020-11-27 17:24] EPOCH 3 Train Step 28999/50000, Batch Size = 64,                         Examples/Sec = 6176.47, Accuracy = 0.58, Loss = 1.335
[2020-11-27 17:24] EPOCH 3 Train Step 29099/50000, Batch Size = 64,                         Examples/Sec = 5513.72, Accuracy = 0.60, Loss = 1.295
[2020-11-27 17:24] EPOCH 3 Train Step 29199/50000, Batch Size = 64,                         Examples/Sec = 5915.15, Accuracy = 0.58, Loss = 1.342
[2020-11-27 17:24] EPOCH 3 Train Step 29299/50000, Batch Size = 64,                         Examples/Sec = 5549.63, Accuracy = 0.58, Loss = 1.397
[2020-11-27 17:24] EPOCH 3 Train Step 29399/50000, Batch Size = 64,                         Examples/Sec = 5748.57, Accuracy = 0.59, Loss = 1.252
[2020-11-27 17:24] EPOCH 3 Train Step 29499/50000, Batch Size = 64,                         Examples/Sec = 5661.05, Accuracy = 0.59, Loss = 1.288
[2020-11-27 17:24] EPOCH 3 Train Step 29599/50000, Batch Size = 64,                         Examples/Sec = 6328.49, Accuracy = 0.58, Loss = 1.379
[2020-11-27 17:24] EPOCH 3 Train Step 29699/50000, Batch Size = 64,                         Examples/Sec = 6062.36, Accuracy = 0.60, Loss = 1.284
[2020-11-27 17:24] EPOCH 3 Train Step 29799/50000, Batch Size = 64,                         Examples/Sec = 5631.12, Accuracy = 0.60, Loss = 1.297
[2020-11-27 17:24] EPOCH 3 Train Step 29899/50000, Batch Size = 64,                         Examples/Sec = 5638.57, Accuracy = 0.60, Loss = 1.311
[2020-11-27 17:24] EPOCH 3 Train Step 29999/50000, Batch Size = 64,                         Examples/Sec = 5544.47, Accuracy = 0.59, Loss = 1.278
[2020-11-27 17:24] EPOCH 3 Train Step 30099/50000, Batch Size = 64,                         Examples/Sec = 5555.25, Accuracy = 0.59, Loss = 1.275
[2020-11-27 17:24] EPOCH 3 Train Step 30199/50000, Batch Size = 64,                         Examples/Sec = 6026.98, Accuracy = 0.62, Loss = 1.241
[2020-11-27 17:24] EPOCH 3 Train Step 30299/50000, Batch Size = 64,                         Examples/Sec = 5582.64, Accuracy = 0.59, Loss = 1.267
[2020-11-27 17:24] EPOCH 3 Train Step 30399/50000, Batch Size = 64,                         Examples/Sec = 5599.87, Accuracy = 0.61, Loss = 1.297
[2020-11-27 17:24] EPOCH 3 Train Step 30499/50000, Batch Size = 64,                         Examples/Sec = 6360.73, Accuracy = 0.58, Loss = 1.321
[2020-11-27 17:24] EPOCH 3 Train Step 30599/50000, Batch Size = 64,                         Examples/Sec = 5681.53, Accuracy = 0.59, Loss = 1.294
[2020-11-27 17:24] EPOCH 3 Train Step 30699/50000, Batch Size = 64,                         Examples/Sec = 5581.71, Accuracy = 0.59, Loss = 1.282
[2020-11-27 17:24] EPOCH 3 Train Step 30799/50000, Batch Size = 64,                         Examples/Sec = 5865.52, Accuracy = 0.58, Loss = 1.321
[2020-11-27 17:24] EPOCH 3 Train Step 30899/50000, Batch Size = 64,                         Examples/Sec = 6050.20, Accuracy = 0.57, Loss = 1.408
[2020-11-27 17:24] EPOCH 3 Train Step 30999/50000, Batch Size = 64,                         Examples/Sec = 6202.15, Accuracy = 0.57, Loss = 1.352
[2020-11-27 17:24] EPOCH 3 Train Step 31099/50000, Batch Size = 64,                         Examples/Sec = 6245.15, Accuracy = 0.62, Loss = 1.250
[2020-11-27 17:24] EPOCH 3 Train Step 31199/50000, Batch Size = 64,                         Examples/Sec = 6055.66, Accuracy = 0.58, Loss = 1.355
[2020-11-27 17:24] EPOCH 3 Train Step 31299/50000, Batch Size = 64,                         Examples/Sec = 5573.02, Accuracy = 0.58, Loss = 1.372
[2020-11-27 17:24] EPOCH 3 Train Step 31399/50000, Batch Size = 64,                         Examples/Sec = 5523.25, Accuracy = 0.58, Loss = 1.328
[2020-11-27 17:24] EPOCH 3 Train Step 31499/50000, Batch Size = 64,                         Examples/Sec = 5682.98, Accuracy = 0.58, Loss = 1.340
[2020-11-27 17:24] EPOCH 3 Train Step 31599/50000, Batch Size = 64,                         Examples/Sec = 5847.63, Accuracy = 0.59, Loss = 1.308
[2020-11-27 17:24] EPOCH 3 Train Step 31699/50000, Batch Size = 64,                         Examples/Sec = 5918.93, Accuracy = 0.59, Loss = 1.313
[2020-11-27 17:24] EPOCH 3 Train Step 31799/50000, Batch Size = 64,                         Examples/Sec = 5551.35, Accuracy = 0.58, Loss = 1.348
[2020-11-27 17:24] EPOCH 3 Train Step 31899/50000, Batch Size = 64,                         Examples/Sec = 6120.28, Accuracy = 0.58, Loss = 1.344
[2020-11-27 17:24] EPOCH 3 Train Step 31999/50000, Batch Size = 64,                         Examples/Sec = 5843.68, Accuracy = 0.57, Loss = 1.389
[2020-11-27 17:24] EPOCH 3 Train Step 32099/50000, Batch Size = 64,                         Examples/Sec = 5744.52, Accuracy = 0.58, Loss = 1.354
[2020-11-27 17:24] EPOCH 3 Train Step 32199/50000, Batch Size = 64,                         Examples/Sec = 5653.53, Accuracy = 0.57, Loss = 1.381
[2020-11-27 17:24] EPOCH 3 Train Step 32299/50000, Batch Size = 64,                         Examples/Sec = 5564.47, Accuracy = 0.59, Loss = 1.318
[2020-11-27 17:24] EPOCH 3 Train Step 32399/50000, Batch Size = 64,                         Examples/Sec = 5657.70, Accuracy = 0.59, Loss = 1.322
[2020-11-27 17:24] EPOCH 3 Train Step 32499/50000, Batch Size = 64,                         Examples/Sec = 5703.87, Accuracy = 0.59, Loss = 1.331
[2020-11-27 17:24] EPOCH 3 Train Step 32599/50000, Batch Size = 64,                         Examples/Sec = 5594.27, Accuracy = 0.58, Loss = 1.349
[2020-11-27 17:24] EPOCH 3 Train Step 32699/50000, Batch Size = 64,                         Examples/Sec = 5772.68, Accuracy = 0.60, Loss = 1.276
[2020-11-27 17:24] EPOCH 3 Train Step 32799/50000, Batch Size = 64,                         Examples/Sec = 5603.61, Accuracy = 0.58, Loss = 1.354
[2020-11-27 17:24] EPOCH 3 Train Step 32899/50000, Batch Size = 64,                         Examples/Sec = 5730.29, Accuracy = 0.57, Loss = 1.351
[2020-11-27 17:24] EPOCH 3 Train Step 32999/50000, Batch Size = 64,                         Examples/Sec = 5556.17, Accuracy = 0.57, Loss = 1.392
[2020-11-27 17:25] EPOCH 3 Train Step 33099/50000, Batch Size = 64,                         Examples/Sec = 5692.62, Accuracy = 0.60, Loss = 1.264
[2020-11-27 17:25] EPOCH 3 Train Step 33199/50000, Batch Size = 64,                         Examples/Sec = 5957.82, Accuracy = 0.59, Loss = 1.288
[2020-11-27 17:25] EPOCH 3 Train Step 33299/50000, Batch Size = 64,                         Examples/Sec = 5570.47, Accuracy = 0.58, Loss = 1.362
[2020-11-27 17:25] EPOCH 3 Train Step 33399/50000, Batch Size = 64,                         Examples/Sec = 5705.08, Accuracy = 0.57, Loss = 1.384
[2020-11-27 17:25] EPOCH 3 Train Step 33499/50000, Batch Size = 64,                         Examples/Sec = 6189.43, Accuracy = 0.60, Loss = 1.286
[2020-11-27 17:25] EPOCH 3 Train Step 33599/50000, Batch Size = 64,                         Examples/Sec = 5625.22, Accuracy = 0.59, Loss = 1.299
[2020-11-27 17:25] EPOCH 3 Train Step 33699/50000, Batch Size = 64,                         Examples/Sec = 5770.20, Accuracy = 0.59, Loss = 1.371
[2020-11-27 17:25] EPOCH 3 Train Step 33799/50000, Batch Size = 64,                         Examples/Sec = 6246.46, Accuracy = 0.60, Loss = 1.277
[2020-11-27 17:25] EPOCH 3 Train Step 33899/50000, Batch Size = 64,                         Examples/Sec = 6291.85, Accuracy = 0.57, Loss = 1.375
[2020-11-27 17:25] EPOCH 3 Train Step 33999/50000, Batch Size = 64,                         Examples/Sec = 5603.50, Accuracy = 0.60, Loss = 1.266
[2020-11-27 17:25] EPOCH 3 Train Step 34099/50000, Batch Size = 64,                         Examples/Sec = 5627.34, Accuracy = 0.59, Loss = 1.349
[2020-11-27 17:25] EPOCH 3 Train Step 34199/50000, Batch Size = 64,                         Examples/Sec = 6042.99, Accuracy = 0.58, Loss = 1.325
[2020-11-27 17:25] EPOCH 3 Train Step 34299/50000, Batch Size = 64,                         Examples/Sec = 5689.36, Accuracy = 0.60, Loss = 1.282
[2020-11-27 17:25] EPOCH 3 Train Step 34399/50000, Batch Size = 64,                         Examples/Sec = 5576.49, Accuracy = 0.58, Loss = 1.364
[2020-11-27 17:25] EPOCH 4 Train Step 34499/50000, Batch Size = 64,                         Examples/Sec = 5999.76, Accuracy = 0.57, Loss = 1.386
[2020-11-27 17:25] EPOCH 4 Train Step 34599/50000, Batch Size = 64,                         Examples/Sec = 5987.05, Accuracy = 0.61, Loss = 1.298
[2020-11-27 17:25] EPOCH 4 Train Step 34699/50000, Batch Size = 64,                         Examples/Sec = 5428.75, Accuracy = 0.59, Loss = 1.340
[2020-11-27 17:25] EPOCH 4 Train Step 34799/50000, Batch Size = 64,                         Examples/Sec = 5756.22, Accuracy = 0.60, Loss = 1.294
[2020-11-27 17:25] EPOCH 4 Train Step 34899/50000, Batch Size = 64,                         Examples/Sec = 6319.99, Accuracy = 0.59, Loss = 1.321
[2020-11-27 17:25] EPOCH 4 Train Step 34999/50000, Batch Size = 64,                         Examples/Sec = 5648.42, Accuracy = 0.58, Loss = 1.366
[2020-11-27 17:25] EPOCH 4 Train Step 35099/50000, Batch Size = 64,                         Examples/Sec = 6149.44, Accuracy = 0.56, Loss = 1.391
[2020-11-27 17:25] EPOCH 4 Train Step 35199/50000, Batch Size = 64,                         Examples/Sec = 6093.88, Accuracy = 0.59, Loss = 1.316
[2020-11-27 17:25] EPOCH 4 Train Step 35299/50000, Batch Size = 64,                         Examples/Sec = 5732.25, Accuracy = 0.59, Loss = 1.306
[2020-11-27 17:25] EPOCH 4 Train Step 35399/50000, Batch Size = 64,                         Examples/Sec = 6305.30, Accuracy = 0.57, Loss = 1.369
[2020-11-27 17:25] EPOCH 4 Train Step 35499/50000, Batch Size = 64,                         Examples/Sec = 5375.91, Accuracy = 0.58, Loss = 1.385
[2020-11-27 17:25] EPOCH 4 Train Step 35599/50000, Batch Size = 64,                         Examples/Sec = 6034.29, Accuracy = 0.57, Loss = 1.398
[2020-11-27 17:25] EPOCH 4 Train Step 35699/50000, Batch Size = 64,                         Examples/Sec = 6037.28, Accuracy = 0.58, Loss = 1.360
