Namespace(batch_size=64, device='cuda', dropout_keep_prob=1.0, learning_rate=0.002, learning_rate_decay=0.96, learning_rate_step=5000, load_model=None, lstm_num_hidden=512, lstm_num_layers=2, max_epochs=5, max_norm=5.0, plot=False, print_every=250, sample_every=1000, seq_length=30, summary_path='./summaries/', train=True, train_steps=50000, txt_file='./assets/book_EN_democracy_in_the_US.txt')
Device: cuda
Txt file: ./assets/book_EN_democracy_in_the_US.txt
Initialize dataset with 1148437 characters, 86 unique.
[2020-11-28 13:32] EPOCH 0 Train Step 0249/50000, Batch Size = 64,                         Examples/Sec = 6196.86, Accuracy = 0.44, Loss = 1.948
[2020-11-28 13:44] EPOCH 2 Train Step 44249/50000, Batch Size = 64,                         Examples/Sec = 5838.09, Accuracy = 0.68, Loss = 0.982
[2020-11-28 13:44] EPOCH 2 Train Step 44499/50000, Batch Size = 64,                         Examples/Sec = 5847.25, Accuracy = 0.69, Loss = 0.968
[2020-11-28 13:44] EPOCH 2 Train Step 44749/50000, Batch Size = 64,                         Examples/Sec = 6194.71, Accuracy = 0.68, Loss = 1.014
[2020-11-28 13:44] EPOCH 2 Train Step 44999/50000, Batch Size = 64,                         Examples/Sec = 5479.95, Accuracy = 0.67, Loss = 1.019
[2020-11-28 13:44] EPOCH 2 Train Step 45249/50000, Batch Size = 64,                         Examples/Sec = 5642.96, Accuracy = 0.69, Loss = 0.992
[2020-11-28 13:44] EPOCH 2 Train Step 45499/50000, Batch Size = 64,                         Examples/Sec = 5336.37, Accuracy = 0.69, Loss = 0.979
[2020-11-28 13:44] EPOCH 2 Train Step 45749/50000, Batch Size = 64,                         Examples/Sec = 5993.87, Accuracy = 0.70, Loss = 0.969
[2020-11-28 13:44] EPOCH 2 Train Step 45999/50000, Batch Size = 64,                         Examples/Sec = 6059.63, Accuracy = 0.69, Loss = 0.998
[2020-11-28 13:44] EPOCH 2 Train Step 46249/50000, Batch Size = 64,                         Examples/Sec = 5829.22, Accuracy = 0.69, Loss = 0.997
[2020-11-28 13:44] EPOCH 2 Train Step 46499/50000, Batch Size = 64,                         Examples/Sec = 5591.36, Accuracy = 0.68, Loss = 1.008
[2020-11-28 13:44] EPOCH 2 Train Step 46749/50000, Batch Size = 64,                         Examples/Sec = 5937.92, Accuracy = 0.70, Loss = 0.983
[2020-11-28 13:44] EPOCH 2 Train Step 46999/50000, Batch Size = 64,                         Examples/Sec = 5440.97, Accuracy = 0.70, Loss = 0.975
[2020-11-28 13:44] EPOCH 2 Train Step 47249/50000, Batch Size = 64,                         Examples/Sec = 5880.29, Accuracy = 0.69, Loss = 0.979
[2020-11-28 13:44] EPOCH 2 Train Step 47499/50000, Batch Size = 64,                         Examples/Sec = 5944.10, Accuracy = 0.70, Loss = 0.985
[2020-11-28 13:44] EPOCH 2 Train Step 47749/50000, Batch Size = 64,                         Examples/Sec = 5495.21, Accuracy = 0.71, Loss = 0.976
[2020-11-28 13:45] EPOCH 2 Train Step 47999/50000, Batch Size = 64,                         Examples/Sec = 5730.29, Accuracy = 0.70, Loss = 0.986
[2020-11-28 13:45] EPOCH 2 Train Step 48249/50000, Batch Size = 64,                         Examples/Sec = 6120.28, Accuracy = 0.71, Loss = 0.963
[2020-11-28 13:45] EPOCH 2 Train Step 48499/50000, Batch Size = 64,                         Examples/Sec = 4858.91, Accuracy = 0.68, Loss = 1.047
[2020-11-28 13:45] EPOCH 2 Train Step 48749/50000, Batch Size = 64,                         Examples/Sec = 5876.69, Accuracy = 0.71, Loss = 0.942
[2020-11-28 13:45] EPOCH 2 Train Step 48999/50000, Batch Size = 64,                         Examples/Sec = 5637.15, Accuracy = 0.69, Loss = 0.981
[2020-11-28 13:45] EPOCH 2 Train Step 49249/50000, Batch Size = 64,                         Examples/Sec = 5935.95, Accuracy = 0.67, Loss = 1.004
[2020-11-28 13:45] EPOCH 2 Train Step 49499/50000, Batch Size = 64,                         Examples/Sec = 5976.26, Accuracy = 0.69, Loss = 0.989
[2020-11-28 13:45] EPOCH 2 Train Step 49749/50000, Batch Size = 64,                         Examples/Sec = 5986.25, Accuracy = 0.67, Loss = 1.001
[2020-11-28 13:45] EPOCH 2 Train Step 49999/50000, Batch Size = 64,                         Examples/Sec = 6215.51, Accuracy = 0.68, Loss = 0.996
Done training.
